;post_time;user;gender;followers;awards;day_difference;video;likes;comments;carousel;post_images;length_caption;number_hashtags;publication_weekday;IM_performance
5798;2023-04-18_12-25-48_UTC;user058;M;79273;1;293;0;749;13;0;1;794;0;Tuesday;Backstage
5799;2023-04-20_15-41-10_UTC;user058;M;79273;1;291;1;5259;229;0;1;41;1;Thursday;Frontstage
5800;2023-04-21_15-39-03_UTC;user058;M;79273;1;290;1;2667;85;0;1;91;1;Friday;Frontstage
5801;2023-04-24_12-56-11_UTC;user058;M;79273;1;287;1;929;19;0;1;150;1;Monday;Offstage
5802;2023-04-27_12-08-09_UTC;user058;M;79273;1;284;0;684;21;0;1;168;1;Thursday;Backstage
5803;2023-04-28_11-51-33_UTC;user058;M;79273;1;283;1;4700;119;0;1;158;0;Friday;Backstage
5804;2023-04-30_15-00-41_UTC;user058;M;79273;1;281;1;2526;75;0;1;18;0;Sunday;Offstage
5805;2023-05-02_08-02-25_UTC;user058;M;79273;1;279;0;908;17;0;1;335;19;Tuesday;Frontstage
5806;2023-05-04_12-10-28_UTC;user058;M;79273;1;277;1;706;13;0;1;134;1;Thursday;Frontstage
5807;2023-05-06_07-29-44_UTC;user058;M;79273;1;275;1;410;11;0;1;112;1;Saturday;Offstage
5808;2023-05-08_09-46-46_UTC;user058;M;79273;1;273;0;819;32;0;1;138;1;Monday;Backstage
5809;2023-05-10_17-56-15_UTC;user058;M;79273;1;271;0;385;12;0;1;426;20;Wednesday;Offstage
5810;2023-05-11_07-08-18_UTC;user058;M;79273;1;270;0;722;28;0;1;275;24;Thursday;Backstage
5811;2023-05-17_07-13-16_UTC;user058;M;79273;1;264;1;808;13;0;1;60;1;Wednesday;Frontstage
5812;2023-05-18_20-45-37_UTC;user058;M;79273;1;263;1;1341;21;0;1;72;1;Thursday;Backstage
5813;2023-05-21_13-34-27_UTC;user058;M;79273;1;260;0;525;18;0;1;668;18;Sunday;Backstage
5814;2023-05-25_20-18-32_UTC;user058;M;79273;1;256;0;493;9;0;1;106;1;Thursday;Backstage
5815;2023-05-26_17-30-11_UTC;user058;M;79273;1;255;1;1118;26;0;1;224;0;Friday;Backstage
5816;2023-05-30_12-11-31_UTC;user058;M;79273;1;251;0;1833;43;0;1;432;18;Tuesday;Frontstage
5817;2023-06-02_14-15-08_UTC;user058;M;79273;1;248;1;1147;22;0;1;242;0;Friday;Frontstage
5818;2023-06-08_01-47-07_UTC;user058;M;79273;1;242;1;1687;40;0;1;182;0;Thursday;Offstage
5819;2023-06-08_11-07-08_UTC;user058;M;79273;1;242;1;1237;39;0;1;166;4;Thursday;Offstage
5820;2023-06-12_13-28-50_UTC;user058;M;79273;1;238;0;746;32;1;2;447;1;Monday;Backstage
5821;2023-06-13_14-38-29_UTC;user058;M;79273;1;237;0;440;9;0;1;375;20;Tuesday;Backstage
5822;2023-06-15_02-43-52_UTC;user058;M;79273;1;235;0;2056;8;1;4;115;1;Thursday;Backstage
5823;2023-06-15_23-02-58_UTC;user058;M;79273;1;235;1;1822;4;0;1;98;1;Thursday;Backstage
5824;2023-06-16_13-08-14_UTC;user058;M;79273;1;234;1;1873;30;0;1;210;1;Friday;Backstage
5825;2023-06-18_13-13-14_UTC;user058;M;79273;1;232;0;1116;36;0;1;44;0;Sunday;Frontstage
5826;2023-06-22_14-31-08_UTC;user058;M;79273;1;228;0;1065;37;0;1;426;22;Thursday;Offstage
5827;2023-06-23_22-03-11_UTC;user058;M;79273;1;227;0;551;17;0;1;404;21;Friday;Backstage
5828;2023-06-26_20-13-57_UTC;user058;M;79273;1;224;0;276;5;0;1;423;23;Monday;Offstage
5829;2023-06-29_20-04-58_UTC;user058;M;79273;1;221;1;11921;481;0;1;0;1;Thursday;Backstage
5830;2023-07-05_12-24-40_UTC;user058;M;79273;1;215;0;1096;43;0;1;120;1;Wednesday;Frontstage
5831;2023-07-07_19-46-35_UTC;user058;M;79273;1;213;0;962;30;0;1;71;1;Friday;Offstage
5832;2023-07-08_16-24-11_UTC;user058;M;79273;1;212;0;531;18;0;1;340;1;Saturday;Backstage
5833;2023-07-12_02-24-01_UTC;user058;M;79273;1;208;0;589;29;0;1;113;1;Wednesday;Backstage
5834;2023-07-13_12-39-57_UTC;user058;M;79273;1;207;1;2424;70;0;1;96;1;Thursday;Frontstage
5835;2023-07-15_20-33-13_UTC;user058;M;79273;1;205;1;953;22;0;1;233;1;Saturday;Backstage
5836;2023-07-20_11-18-51_UTC;user058;M;79273;1;200;0;1297;53;0;1;116;3;Thursday;Backstage
5837;2023-07-22_14-11-02_UTC;user058;M;79273;1;198;0;945;28;0;1;1497;20;Saturday;Offstage
5838;2023-07-25_13-36-19_UTC;user058;M;79273;1;195;1;132;3;0;1;147;4;Tuesday;Offstage
5839;2023-07-25_19-04-52_UTC;user058;M;79273;1;195;1;532;15;0;1;47;0;Tuesday;Offstage
5840;2023-07-25_22-22-26_UTC;user058;M;79273;1;195;1;314;7;0;1;203;0;Tuesday;Offstage
5841;2023-07-27_13-38-38_UTC;user058;M;79273;1;193;0;1059;27;0;1;114;1;Thursday;Backstage
5842;2023-08-13_09-55-21_UTC;user058;M;79273;1;176;0;958;25;0;1;271;1;Sunday;Frontstage
5843;2023-08-17_19-08-02_UTC;user058;M;79273;1;172;0;2141;46;0;1;196;1;Thursday;Backstage
5844;2023-08-21_21-47-11_UTC;user058;M;79273;1;168;1;246;2;0;1;143;4;Monday;Offstage
5845;2023-08-22_01-05-03_UTC;user058;M;79273;1;167;0;600;14;0;1;113;1;Tuesday;Backstage
5846;2023-08-23_14-29-27_UTC;user058;M;79273;1;166;0;362;5;0;1;119;1;Wednesday;Offstage
5847;2023-08-23_17-42-41_UTC;user058;M;79273;1;166;1;727;27;0;1;1002;5;Wednesday;Backstage
5848;2023-08-23_20-29-51_UTC;user058;M;79273;1;166;1;425;9;0;1;285;1;Wednesday;Backstage
5849;2023-08-25_19-39-22_UTC;user058;M;79273;1;164;0;504;19;0;1;208;1;Friday;Backstage
5850;2023-08-27_14-56-55_UTC;user058;M;79273;1;162;1;2035;59;0;1;68;1;Sunday;Frontstage
5851;2023-08-28_22-12-56_UTC;user058;M;79273;1;161;0;1788;35;0;1;1078;1;Monday;Backstage
5852;2023-08-30_12-03-27_UTC;user058;M;79273;1;159;1;207;8;0;1;142;1;Wednesday;Offstage
5853;2023-08-31_12-01-04_UTC;user058;M;79273;1;158;0;221;3;0;1;1450;15;Thursday;Offstage
5854;2023-08-31_18-00-15_UTC;user058;M;79273;1;158;1;2096;44;0;1;867;1;Thursday;Frontstage
5855;2023-09-02_14-36-13_UTC;user058;M;79273;1;156;0;458;6;0;1;107;1;Saturday;Frontstage
5856;2023-09-04_13-34-07_UTC;user058;M;79273;1;154;0;751;23;0;1;623;21;Monday;Frontstage
5857;2023-09-08_16-02-50_UTC;user058;M;79273;1;150;1;848;28;0;1;0;0;Friday;Offstage
5858;2023-09-10_16-07-15_UTC;user058;M;79273;1;148;0;834;29;1;8;516;21;Sunday;Backstage
5859;2023-09-13_14-59-38_UTC;user058;M;79273;1;145;0;317;14;0;1;178;0;Wednesday;Offstage
5860;2023-09-14_13-14-52_UTC;user058;M;79273;1;144;0;949;19;0;1;1248;11;Thursday;Frontstage
5861;2023-09-15_16-49-57_UTC;user058;M;79273;1;143;0;165;5;1;2;327;0;Friday;Offstage
5862;2023-09-17_18-08-37_UTC;user058;M;79273;1;141;1;2511;76;0;1;219;1;Sunday;Backstage
5863;2023-09-20_01-29-31_UTC;user058;M;79273;1;138;0;1822;94;0;1;201;0;Wednesday;Offstage
5864;2023-09-20_18-12-55_UTC;user058;M;79273;1;138;1;241;13;0;1;261;1;Wednesday;Offstage
5865;2023-09-21_04-16-33_UTC;user058;M;79273;1;137;0;726;20;0;1;394;1;Thursday;Offstage
5866;2023-09-23_16-58-15_UTC;user058;M;79273;1;135;0;2199;13;1;7;172;6;Saturday;Frontstage
5867;2023-09-23_20-20-50_UTC;user058;M;79273;1;135;1;1252;33;0;1;156;3;Saturday;Backstage
5868;2023-09-23_22-51-18_UTC;user058;M;79273;1;135;0;399;10;1;10;166;4;Saturday;Frontstage
5869;2023-09-25_13-19-38_UTC;user058;M;79273;1;133;0;714;21;0;1;906;1;Monday;Backstage
5870;2023-09-26_11-19-55_UTC;user058;M;79273;1;132;1;249;11;0;1;146;3;Tuesday;Frontstage
5871;2023-09-27_22-02-29_UTC;user058;M;79273;1;131;0;450;13;0;1;253;5;Wednesday;Offstage
5872;2023-09-28_20-32-06_UTC;user058;M;79273;1;130;1;212;9;0;1;235;4;Thursday;Frontstage
5873;2023-09-29_14-54-51_UTC;user058;M;79273;1;129;1;1106;28;0;1;277;6;Friday;Backstage
5874;2023-09-30_13-57-07_UTC;user058;M;79273;1;128;1;700;14;0;1;239;5;Saturday;Backstage
5875;2023-09-30_22-30-42_UTC;user058;M;79273;1;128;1;1177;24;0;1;136;1;Saturday;Frontstage
5876;2023-10-01_12-00-26_UTC;user058;M;79273;1;127;1;371;6;0;1;257;4;Sunday;Backstage
5877;2023-10-02_09-12-16_UTC;user058;M;79273;1;126;1;1262;28;0;1;199;4;Monday;Backstage
5878;2023-10-02_16-16-26_UTC;user058;M;79273;1;126;1;2310;62;0;1;106;3;Monday;Frontstage
5879;2023-10-03_18-37-12_UTC;user058;M;79273;1;125;1;2048;52;0;1;268;1;Tuesday;Backstage
5880;2023-10-05_06-16-57_UTC;user058;M;79273;1;123;0;235;7;0;1;1950;15;Thursday;Frontstage
5881;2023-10-05_17-50-19_UTC;user058;M;79273;1;123;1;320;6;0;1;171;1;Thursday;Backstage
5882;2023-10-05_20-02-34_UTC;user058;M;79273;1;123;1;434;6;0;1;109;1;Thursday;Backstage
5883;2023-10-06_18-31-59_UTC;user058;M;79273;1;122;0;1248;38;0;1;505;1;Friday;Backstage
5884;2023-10-08_15-59-32_UTC;user058;M;79273;1;120;1;409;15;0;1;69;1;Sunday;Frontstage
5885;2023-10-08_22-06-33_UTC;user058;M;79273;1;120;1;2900;276;0;1;26;1;Sunday;Backstage
5886;2023-10-09_02-42-07_UTC;user058;M;79273;1;119;1;2160;62;0;1;357;2;Monday;Backstage
5887;2023-10-09_08-34-29_UTC;user058;M;79273;1;119;1;6967;186;0;1;128;2;Monday;Backstage
5888;2023-10-09_12-45-58_UTC;user058;M;79273;1;119;1;841;15;0;1;72;2;Monday;Backstage
5889;2023-10-09_15-06-46_UTC;user058;M;79273;1;119;1;451;9;0;1;59;2;Monday;Backstage
5890;2023-10-09_17-51-31_UTC;user058;M;79273;1;119;1;957;25;0;1;94;2;Monday;Backstage
5891;2023-10-09_19-26-09_UTC;user058;M;79273;1;119;1;358;26;0;1;85;2;Monday;Backstage
5892;2023-10-09_21-51-59_UTC;user058;M;79273;1;119;1;735;11;0;1;81;2;Monday;Backstage
5893;2023-10-10_09-02-26_UTC;user058;M;79273;1;118;1;160;5;0;1;168;1;Tuesday;Backstage
5894;2023-10-10_11-34-29_UTC;user058;M;79273;1;118;0;297;7;1;8;444;13;Tuesday;Frontstage
5895;2023-10-10_19-20-42_UTC;user058;M;79273;1;118;1;486;8;0;1;109;1;Tuesday;Backstage
5896;2023-10-11_08-07-03_UTC;user058;M;79273;1;117;1;487;8;0;1;40;1;Wednesday;Backstage
5897;2023-10-11_11-15-32_UTC;user058;M;79273;1;117;1;215;5;0;1;61;2;Wednesday;Backstage
5898;2023-10-11_19-33-12_UTC;user058;M;79273;1;117;1;199;1;0;1;106;2;Wednesday;Backstage
5899;2023-10-12_12-59-17_UTC;user058;M;79273;1;116;1;287;8;0;1;58;1;Thursday;Backstage
5900;2023-10-13_07-11-24_UTC;user058;M;79273;1;115;1;197;2;0;1;108;2;Friday;Backstage
5901;2023-10-16_10-24-03_UTC;user058;M;79273;1;112;0;247;4;0;1;1497;15;Monday;Frontstage
5902;2023-10-17_13-16-32_UTC;user058;M;79273;1;111;0;1321;37;0;1;111;1;Tuesday;Backstage
5903;2023-10-18_13-07-43_UTC;user058;M;79273;1;110;1;533;6;0;1;221;1;Wednesday;Frontstage
5904;2023-10-18_19-58-09_UTC;user058;M;79273;1;110;0;423;10;0;1;286;14;Wednesday;Backstage
5905;2023-10-18_23-53-46_UTC;user058;M;79273;1;110;0;12317;0;1;7;1556;3;Wednesday;Offstage
5906;2023-10-25_15-44-45_UTC;user058;M;79273;1;103;0;859;23;0;1;200;0;Wednesday;Backstage
5907;2023-10-28_09-36-54_UTC;user058;M;79273;1;100;0;526;15;0;1;118;1;Saturday;Backstage
5908;2023-11-03_22-59-07_UTC;user058;M;79273;1;94;0;1525;54;0;1;194;1;Friday;Frontstage
5909;2023-11-11_00-06-21_UTC;user058;M;79273;1;86;0;294;13;0;1;168;0;Saturday;Offstage
5910;2023-11-15_11-59-29_UTC;user058;M;79273;1;82;0;1331;28;1;4;78;1;Wednesday;Backstage
5911;2023-11-15_21-19-24_UTC;user058;M;79273;1;82;0;1382;31;0;1;189;1;Wednesday;Backstage
5912;2023-11-16_20-52-18_UTC;user058;M;79273;1;81;0;5083;246;0;1;36;0;Thursday;Frontstage
5913;2023-11-17_01-40-47_UTC;user058;M;79273;1;80;1;7547;461;0;1;36;1;Friday;Backstage
5914;2023-11-19_00-24-52_UTC;user058;M;79273;1;78;0;2398;33;1;3;296;1;Sunday;Backstage
5915;2023-11-23_10-44-49_UTC;user058;M;79273;1;74;0;2728;42;1;7;77;1;Thursday;Backstage
5916;2023-11-24_21-27-04_UTC;user058;M;79273;1;73;0;662;8;0;1;89;0;Friday;Backstage
5917;2023-11-29_15-41-36_UTC;user058;M;79273;1;68;0;393;8;0;1;126;1;Wednesday;Frontstage
5918;2023-11-30_14-01-53_UTC;user058;M;79273;1;67;0;1868;72;0;1;114;3;Thursday;Backstage
5919;2023-12-06_16-28-35_UTC;user058;M;79273;1;61;0;757;21;0;1;85;1;Wednesday;Backstage
5920;2023-12-13_23-15-18_UTC;user058;M;79273;1;54;0;404;13;0;1;95;1;Wednesday;Offstage
5921;2023-12-16_19-52-16_UTC;user058;M;79273;1;51;0;454;8;0;1;225;0;Saturday;Backstage
5922;2023-12-17_16-29-05_UTC;user058;M;79273;1;50;0;635;19;1;5;365;1;Sunday;Frontstage
5923;2023-12-24_13-42-19_UTC;user058;M;79273;1;43;0;965;68;0;1;89;1;Sunday;Backstage
5924;2023-12-31_16-40-41_UTC;user058;M;79273;1;36;1;539;35;0;1;499;1;Sunday;Backstage
5925;2024-01-03_19-32-38_UTC;user058;M;79273;1;33;0;3343;123;0;1;275;1;Wednesday;Offstage
5926;2024-01-10_19-25-30_UTC;user058;M;79273;1;26;0;158;6;1;9;130;1;Wednesday;Frontstage
5927;2024-01-11_19-29-19_UTC;user058;M;79273;1;25;0;1633;45;0;1;923;28;Thursday;Offstage
5928;2024-01-11_23-04-17_UTC;user058;M;79273;1;25;0;8189;282;1;2;57;1;Thursday;Backstage
5929;2024-01-16_16-15-59_UTC;user058;M;79273;1;20;1;179;9;0;1;200;1;Tuesday;Offstage
5930;2024-01-18_14-24-16_UTC;user058;M;79273;1;18;1;3372;86;0;1;52;1;Thursday;Backstage
5931;2024-01-18_22-47-02_UTC;user058;M;79273;1;18;0;574;13;0;1;157;1;Thursday;Backstage
5932;2024-01-20_17-37-22_UTC;user058;M;79273;1;16;0;721;17;0;1;233;1;Saturday;Backstage
5933;2024-01-23_18-12-57_UTC;user058;M;79273;1;13;0;696;12;1;2;180;1;Tuesday;Backstage
5934;2024-01-24_00-13-10_UTC;user058;M;79273;1;12;0;2875;128;0;1;448;1;Wednesday;Offstage
5935;2024-01-25_17-03-19_UTC;user058;M;79273;1;11;0;723;34;0;1;244;0;Thursday;Offstage
5936;2024-01-26_15-26-44_UTC;user058;M;79273;1;10;1;4491;97;0;1;191;0;Friday;Frontstage
5937;2024-02-04_15-20-55_UTC;user058;M;79273;1;1;0;2150;102;0;1;775;9;Sunday;Frontstage
5938;2023-02-10_04-17-04_UTC;user059;F;3988749;1;360;0;81539;530;1;3;185;1;Friday;Backstage
5939;2023-02-12_04-06-24_UTC;user059;F;3988749;1;358;1;64052;480;0;1;31;1;Sunday;Backstage
5940;2023-02-14_00-48-52_UTC;user059;F;3988749;1;356;1;113555;760;0;1;41;1;Tuesday;Backstage
5941;2023-02-18_04-00-42_UTC;user059;F;3988749;1;352;1;81657;701;0;1;74;1;Saturday;Backstage
5942;2023-02-22_23-24-07_UTC;user059;F;3988749;1;348;1;153588;1143;0;1;62;1;Wednesday;Backstage
5943;2023-02-23_23-58-32_UTC;user059;F;3988749;1;347;0;100173;527;1;5;34;1;Thursday;Backstage
5944;2023-02-25_01-34-28_UTC;user059;F;3988749;1;345;0;14422;158;0;1;500;2;Saturday;Offstage
5945;2023-02-27_01-19-44_UTC;user059;F;3988749;1;343;0;191622;1410;1;5;126;1;Monday;Backstage
5946;2023-03-01_01-27-37_UTC;user059;F;3988749;1;341;1;55595;434;0;1;53;1;Wednesday;Backstage
5947;2023-03-02_23-55-12_UTC;user059;F;3988749;1;340;0;96869;584;1;5;41;1;Thursday;Backstage
5948;2023-03-06_23-19-59_UTC;user059;F;3988749;1;336;1;311227;3918;0;1;37;1;Monday;Backstage
5949;2023-03-08_22-10-00_UTC;user059;F;3988749;1;334;0;72292;359;1;9;13;1;Wednesday;Backstage
5950;2023-03-10_21-46-25_UTC;user059;F;3988749;1;332;1;744745;7838;0;1;24;1;Friday;Backstage
5951;2023-03-14_21-38-44_UTC;user059;F;3988749;1;328;0;633516;2208;1;5;23;1;Tuesday;Frontstage
5952;2023-03-21_00-43-37_UTC;user059;F;3988749;1;321;1;116947;1113;0;1;20;1;Tuesday;Backstage
5953;2023-03-22_22-06-11_UTC;user059;F;3988749;1;320;1;1648237;12367;0;1;44;1;Wednesday;Backstage
5954;2023-03-24_20-31-32_UTC;user059;F;3988749;1;318;0;741968;4852;1;2;45;1;Friday;Backstage
5955;2023-03-30_04-41-10_UTC;user059;F;3988749;1;312;1;149506;2060;0;1;41;1;Thursday;Backstage
5956;2023-03-31_00-08-15_UTC;user059;F;3988749;1;311;0;449183;2117;1;2;138;1;Friday;Backstage
5957;2023-04-03_22-26-18_UTC;user059;F;3988749;1;308;1;174521;1688;0;1;34;1;Monday;Backstage
5958;2023-04-05_21-22-03_UTC;user059;F;3988749;1;306;1;68475;883;0;1;22;1;Wednesday;Backstage
5959;2023-04-06_21-11-23_UTC;user059;F;3988749;1;305;1;17131;116;0;1;172;1;Thursday;Backstage
5960;2023-04-06_21-43-04_UTC;user059;F;3988749;1;305;0;187875;1017;1;7;194;0;Thursday;Backstage
5961;2023-04-07_17-13-49_UTC;user059;F;3988749;1;304;1;150904;1161;0;1;297;2;Friday;Backstage
5962;2023-04-07_22-33-52_UTC;user059;F;3988749;1;304;0;245095;1283;1;4;225;1;Friday;Backstage
5963;2023-04-09_21-38-14_UTC;user059;F;3988749;1;302;0;363223;2345;1;8;29;1;Sunday;Backstage
5964;2023-04-12_00-01-35_UTC;user059;F;3988749;1;299;1;288731;2804;0;1;39;1;Wednesday;Backstage
5965;2023-04-13_21-59-22_UTC;user059;F;3988749;1;298;0;163156;592;1;7;12;1;Thursday;Backstage
5966;2023-04-18_13-03-19_UTC;user059;F;3988749;1;293;1;12191;181;0;1;415;2;Tuesday;Backstage
5967;2023-04-20_20-16-11_UTC;user059;F;3988749;1;291;1;692849;6823;0;1;83;1;Thursday;Backstage
5968;2023-04-27_13-01-28_UTC;user059;F;3988749;1;284;1;15180;156;0;1;274;2;Thursday;Offstage
5969;2023-04-27_23-02-41_UTC;user059;F;3988749;1;284;0;395007;3791;1;10;115;1;Thursday;Backstage
5970;2023-04-29_00-06-47_UTC;user059;F;3988749;1;282;1;219781;2087;0;1;134;1;Saturday;Frontstage
5971;2023-05-01_20-33-56_UTC;user059;F;3988749;1;280;0;193682;2076;0;1;4;1;Monday;Backstage
5972;2023-05-02_21-17-49_UTC;user059;F;3988749;1;279;1;109887;2029;0;1;35;1;Tuesday;Backstage
5973;2023-05-04_00-25-56_UTC;user059;F;3988749;1;277;1;154692;1836;0;1;81;1;Thursday;Backstage
5974;2023-05-04_17-16-46_UTC;user059;F;3988749;1;277;1;102922;1179;0;1;149;1;Thursday;Backstage
5975;2023-05-08_22-12-12_UTC;user059;F;3988749;1;273;0;629798;2992;1;5;279;1;Monday;Backstage
5976;2023-05-11_00-36-41_UTC;user059;F;3988749;1;270;1;130566;1808;0;1;78;0;Thursday;Frontstage
5977;2023-05-11_21-23-14_UTC;user059;F;3988749;1;270;1;231774;2725;0;1;36;0;Thursday;Frontstage
5978;2023-05-15_23-59-34_UTC;user059;F;3988749;1;266;0;546195;2100;1;4;33;1;Monday;Backstage
5979;2023-05-17_23-10-27_UTC;user059;F;3988749;1;264;1;248266;1750;0;1;43;1;Wednesday;Backstage
5980;2023-05-19_20-55-25_UTC;user059;F;3988749;1;262;1;122096;929;0;1;80;1;Friday;Frontstage
5981;2023-05-24_22-53-13_UTC;user059;F;3988749;1;257;0;142748;581;1;3;207;1;Wednesday;Backstage
5982;2023-05-25_22-05-27_UTC;user059;F;3988749;1;256;1;133295;2439;0;1;256;0;Thursday;Offstage
5983;2023-05-27_00-09-52_UTC;user059;F;3988749;1;254;0;277101;956;1;9;190;1;Saturday;Backstage
5984;2023-05-31_21-32-26_UTC;user059;F;3988749;1;250;1;540991;2401;0;1;19;1;Wednesday;Backstage
5985;2023-06-02_23-43-04_UTC;user059;F;3988749;1;248;1;120028;1779;0;1;180;0;Friday;Offstage
5986;2023-06-05_23-02-17_UTC;user059;F;3988749;1;245;0;317966;1494;1;5;79;1;Monday;Backstage
5987;2023-06-12_21-29-49_UTC;user059;F;3988749;1;238;1;444579;6192;0;1;52;1;Monday;Backstage
5988;2023-06-15_20-03-24_UTC;user059;F;3988749;1;235;1;116352;1561;0;1;78;0;Thursday;Backstage
5989;2023-06-16_20-10-25_UTC;user059;F;3988749;1;234;1;18584;150;0;1;60;1;Friday;Offstage
5990;2023-06-21_21-43-37_UTC;user059;F;3988749;1;229;1;304549;1550;0;1;96;1;Wednesday;Frontstage
5991;2023-06-22_19-32-55_UTC;user059;F;3988749;1;228;0;88527;486;0;1;99;2;Thursday;Backstage
5992;2023-06-26_01-46-51_UTC;user059;F;3988749;1;224;0;562665;3383;1;4;29;1;Monday;Backstage
5993;2023-06-26_20-54-05_UTC;user059;F;3988749;1;224;0;1056350;14010;1;4;191;1;Monday;Backstage
5994;2023-06-27_16-03-14_UTC;user059;F;3988749;1;223;0;254863;6172;0;1;212;0;Tuesday;Offstage
5995;2023-06-28_17-01-40_UTC;user059;F;3988749;1;222;0;16487;118;0;1;123;1;Wednesday;Offstage
5996;2023-06-30_16-44-57_UTC;user059;F;3988749;1;220;0;414197;1209;1;2;67;1;Friday;Frontstage
5997;2023-07-03_18-14-30_UTC;user059;F;3988749;1;217;0;643370;2277;1;5;239;1;Monday;Backstage
5998;2023-07-05_21-37-12_UTC;user059;F;3988749;1;215;0;207659;648;1;3;14;1;Wednesday;Backstage
5999;2023-07-07_20-53-44_UTC;user059;F;3988749;1;213;1;196339;1130;0;1;51;1;Friday;Backstage
6000;2023-07-11_00-53-01_UTC;user059;F;3988749;1;209;0;45700;1819;1;3;38;1;Tuesday;Offstage
6001;2023-07-15_02-24-32_UTC;user059;F;3988749;1;205;1;400747;5393;0;1;72;1;Saturday;Backstage
6002;2023-07-17_00-45-14_UTC;user059;F;3988749;1;203;0;931263;11968;1;3;71;1;Monday;Frontstage
6003;2023-07-20_18-59-12_UTC;user059;F;3988749;1;200;1;88910;591;0;1;259;2;Thursday;Backstage
6004;2023-07-21_22-10-11_UTC;user059;F;3988749;1;199;0;279978;1676;1;4;35;1;Friday;Backstage
6005;2023-07-28_19-44-38_UTC;user059;F;3988749;1;192;0;149373;759;1;2;105;1;Friday;Backstage
6006;2023-08-01_19-25-45_UTC;user059;F;3988749;1;188;0;284462;2570;1;5;151;1;Tuesday;Backstage
6007;2023-08-02_23-52-33_UTC;user059;F;3988749;1;187;0;615996;3043;1;5;166;1;Wednesday;Backstage
6008;2023-08-08_20-53-09_UTC;user059;F;3988749;1;181;0;148118;553;1;2;6;1;Tuesday;Backstage
6009;2023-08-11_22-33-12_UTC;user059;F;3988749;1;178;1;200825;1407;0;1;53;1;Friday;Frontstage
6010;2023-08-13_19-50-18_UTC;user059;F;3988749;1;176;0;133709;460;1;2;65;1;Sunday;Backstage
6011;2023-08-15_19-06-27_UTC;user059;F;3988749;1;174;0;356545;2029;1;8;110;1;Tuesday;Backstage
6012;2023-08-17_18-00-59_UTC;user059;F;3988749;1;172;1;23716;163;0;1;139;1;Thursday;Backstage
6013;2023-08-21_21-37-41_UTC;user059;F;3988749;1;168;0;210643;942;1;7;28;1;Monday;Backstage
6014;2023-08-23_20-34-25_UTC;user059;F;3988749;1;166;1;34620;314;0;1;47;1;Wednesday;Frontstage
6015;2023-08-25_22-18-27_UTC;user059;F;3988749;1;164;0;201397;1336;1;8;17;1;Friday;Backstage
6016;2023-08-29_21-49-34_UTC;user059;F;3988749;1;160;1;44854;307;0;1;46;1;Tuesday;Backstage
6017;2023-09-01_20-27-03_UTC;user059;F;3988749;1;157;0;342528;2011;1;2;23;1;Friday;Backstage
6018;2023-09-06_21-30-42_UTC;user059;F;3988749;1;152;0;213343;1085;1;8;49;1;Wednesday;Backstage
6019;2023-09-08_22-59-07_UTC;user059;F;3988749;1;150;1;91092;468;0;1;129;1;Friday;Backstage
6020;2023-09-09_23-51-43_UTC;user059;F;3988749;1;149;0;393216;1179;1;4;50;1;Saturday;Backstage
6021;2023-09-11_16-06-19_UTC;user059;F;3988749;1;147;0;100102;495;1;4;112;1;Monday;Backstage
6022;2023-09-11_22-35-51_UTC;user059;F;3988749;1;147;0;95783;558;1;5;67;1;Monday;Backstage
6023;2023-09-12_22-55-45_UTC;user059;F;3988749;1;146;0;641432;3943;1;4;15;1;Tuesday;Backstage
6024;2023-09-13_00-49-28_UTC;user059;F;3988749;1;145;1;86688;886;0;1;64;2;Wednesday;Frontstage
6025;2023-09-13_18-31-09_UTC;user059;F;3988749;1;145;0;164219;891;1;5;15;0;Wednesday;Backstage
6026;2023-09-13_23-12-44_UTC;user059;F;3988749;1;145;1;53102;303;0;1;119;2;Wednesday;Backstage
6027;2023-09-14_18-48-42_UTC;user059;F;3988749;1;144;0;120995;978;1;5;81;1;Thursday;Backstage
6028;2023-09-15_17-11-45_UTC;user059;F;3988749;1;143;0;84758;2119;0;1;175;0;Friday;Backstage
6029;2023-09-19_19-35-46_UTC;user059;F;3988749;1;139;0;184934;1011;1;6;81;1;Tuesday;Backstage
6030;2023-09-27_20-24-27_UTC;user059;F;3988749;1;131;0;852346;1862;1;8;42;0;Wednesday;Backstage
6031;2023-09-30_19-16-37_UTC;user059;F;3988749;1;128;0;171975;975;1;8;97;1;Saturday;Backstage
6032;2023-10-01_21-25-02_UTC;user059;F;3988749;1;127;0;546917;1884;1;6;138;1;Sunday;Backstage
6033;2023-10-02_16-05-01_UTC;user059;F;3988749;1;126;1;258038;2911;0;1;120;1;Monday;Backstage
6034;2023-10-04_01-35-49_UTC;user059;F;3988749;1;124;1;92971;505;0;1;150;3;Wednesday;Backstage
6035;2023-10-05_21-33-25_UTC;user059;F;3988749;1;123;0;79937;465;1;8;60;1;Thursday;Backstage
6036;2023-10-10_00-05-18_UTC;user059;F;3988749;1;118;0;238970;1801;1;7;23;1;Tuesday;Backstage
6037;2023-10-10_23-26-30_UTC;user059;F;3988749;1;118;1;304349;2970;0;1;12;1;Tuesday;Backstage
6038;2023-10-16_15-02-27_UTC;user059;F;3988749;1;112;0;89669;945;0;1;538;1;Monday;Backstage
6039;2023-10-17_19-43-12_UTC;user059;F;3988749;1;111;0;128634;620;1;6;114;1;Tuesday;Backstage
